Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study
SRR28352921,AMPLICON,598,98397463,PRJNA1088414,SAMN40468593,Metagenome or environmental,69634839,FISABIO,2016,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958203,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,26_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,26_post_16S,patient_26_post_transplant,SRP495415
SRR28352922,AMPLICON,598,34878985,PRJNA1088414,SAMN40468592,Metagenome or environmental,19201589,FISABIO,2016,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958202,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,25_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,25_pre_16S,patient_25_pre_transplant,SRP495415
SRR28352923,AMPLICON,597,95227482,PRJNA1088414,SAMN40468717,Metagenome or environmental,62373953,FISABIO,2016,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958201,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,93_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,93_post_16S,patient_93_post_transplant,SRP495415
SRR28352924,AMPLICON,598,71940873,PRJNA1088414,SAMN40468716,Metagenome or environmental,46532870,FISABIO,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958200,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,92_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,92_pre_16S,patient_92_pre_transplant,SRP495415
SRR28352925,AMPLICON,598,39306241,PRJNA1088414,SAMN40468715,Metagenome or environmental,25768095,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958199,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,92_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,92_post_16S,patient_92_post_transplant,SRP495415
SRR28352926,AMPLICON,597,103717981,PRJNA1088414,SAMN40468714,Metagenome or environmental,67646426,FISABIO,2016,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958198,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,91_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,91_pre_16S,patient_91_pre_transplant,SRP495415
SRR28352927,AMPLICON,598,80737794,PRJNA1088414,SAMN40468713,Metagenome or environmental,53642299,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958197,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,91_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,91_post_16S,patient_91_post_transplant,SRP495415
SRR28352928,AMPLICON,597,129635856,PRJNA1088414,SAMN40468712,Metagenome or environmental,83750785,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958196,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,90_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,90_pre_16S,patient_90_pre_transplant,SRP495415
SRR28352929,AMPLICON,596,108658664,PRJNA1088414,SAMN40468711,Metagenome or environmental,69472714,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958195,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,90_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,90_post_16S,patient_90_post_transplant,SRP495415
SRR28352930,AMPLICON,598,64191835,PRJNA1088414,SAMN40468710,Metagenome or environmental,38214283,FISABIO,2016,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958194,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,9_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,9_pre_16S,patient_9_pre_transplant,SRP495415
SRR28352931,AMPLICON,597,152940396,PRJNA1088414,SAMN40468709,Metagenome or environmental,113282231,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958193,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,9_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,9_post_16S,patient_9_post_transplant,SRP495415
SRR28352932,AMPLICON,597,97990372,PRJNA1088414,SAMN40468708,Metagenome or environmental,63688718,FISABIO,2016,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958192,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,89_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,89_pre_16S,patient_89_pre_transplant,SRP495415
SRR28352933,AMPLICON,598,106131278,PRJNA1088414,SAMN40468573,Metagenome or environmental,73110767,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958191,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,13_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,13_pre_16S,patient_13_pre_transplant,SRP495415
SRR28352934,AMPLICON,598,111806346,PRJNA1088414,SAMN40468707,Metagenome or environmental,73335821,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958190,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,88_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,88_pre_16S,patient_88_pre_transplant,SRP495415
SRR28352935,AMPLICON,598,52600245,PRJNA1088414,SAMN40468706,Metagenome or environmental,33371431,FISABIO,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958189,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,88_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,88_post_16S,patient_88_post_transplant,SRP495415
SRR28352936,AMPLICON,598,100203665,PRJNA1088414,SAMN40468705,Metagenome or environmental,65654524,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958188,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,87_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,87_pre_16S,patient_87_pre_transplant,SRP495415
SRR28352937,AMPLICON,596,128388760,PRJNA1088414,SAMN40468704,Metagenome or environmental,81563499,FISABIO,2016,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958187,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,86_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,86_pre_16S,patient_86_pre_transplant,SRP495415
SRR28352938,AMPLICON,597,119560581,PRJNA1088414,SAMN40468703,Metagenome or environmental,77598269,FISABIO,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958186,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,86_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,86_post_16S,patient_86_post_transplant,SRP495415
SRR28352939,AMPLICON,597,106809117,PRJNA1088414,SAMN40468702,Metagenome or environmental,69051053,FISABIO,2016,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958185,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,85_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,85_pre_16S,patient_85_pre_transplant,SRP495415
SRR28352940,AMPLICON,598,104953298,PRJNA1088414,SAMN40468701,Metagenome or environmental,68060227,FISABIO,2016,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958184,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,84_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,84_pre_16S,patient_84_pre_transplant,SRP495415
SRR28352941,AMPLICON,598,46911581,PRJNA1088414,SAMN40468700,Metagenome or environmental,30021976,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958183,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,84_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,84_post_16S,patient_84_post_transplant,SRP495415
SRR28352942,AMPLICON,598,103002570,PRJNA1088414,SAMN40468699,Metagenome or environmental,66294152,FISABIO,2016,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958182,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,83_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,83_pre_16S,patient_83_pre_transplant,SRP495415
SRR28352943,AMPLICON,598,121813105,PRJNA1088414,SAMN40468698,Metagenome or environmental,79139552,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958181,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,83_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,83_post_16S,patient_83_post_transplant,SRP495415
SRR28352944,AMPLICON,598,54736980,PRJNA1088414,SAMN40468572,Metagenome or environmental,33392396,FISABIO,2016,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958180,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,12_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,12_pre_16S,patient_12_pre_transplant,SRP495415
SRR28352945,AMPLICON,596,89986829,PRJNA1088414,SAMN40468697,Metagenome or environmental,57082691,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958179,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,82_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,82_pre_16S,patient_82_pre_transplant,SRP495415
SRR28352946,AMPLICON,598,79205918,PRJNA1088414,SAMN40468696,Metagenome or environmental,51850797,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958178,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,82_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,82_post_16S,patient_82_post_transplant,SRP495415
SRR28352947,AMPLICON,597,101550246,PRJNA1088414,SAMN40468695,Metagenome or environmental,65440001,FISABIO,2016,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958177,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,81_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,81_pre_16S,patient_81_pre_transplant,SRP495415
SRR28352948,AMPLICON,598,109461531,PRJNA1088414,SAMN40468694,Metagenome or environmental,73816782,FISABIO,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958176,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,81_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,81_post_16S,patient_81_post_transplant,SRP495415
SRR28352949,AMPLICON,597,119235582,PRJNA1088414,SAMN40468693,Metagenome or environmental,77793396,FISABIO,2016,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958175,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,80_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,80_pre_16S,patient_80_pre_transplant,SRP495415
SRR28352950,AMPLICON,597,102714485,PRJNA1088414,SAMN40468692,Metagenome or environmental,66681176,FISABIO,2016,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958174,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,80_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,80_post_16S,patient_80_post_transplant,SRP495415
SRR28352951,AMPLICON,598,149680396,PRJNA1088414,SAMN40468691,Metagenome or environmental,104905737,FISABIO,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958173,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,8_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,8_pre_16S,patient_8_pre_transplant,SRP495415
SRR28352952,AMPLICON,598,91248513,PRJNA1088414,SAMN40468690,Metagenome or environmental,58958417,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958172,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,79_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,79_pre_16S,patient_79_pre_transplant,SRP495415
SRR28352953,AMPLICON,598,88863595,PRJNA1088414,SAMN40468689,Metagenome or environmental,55307889,FISABIO,2016,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958171,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,79_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,79_post_16S,patient_79_post_transplant,SRP495415
SRR28352954,AMPLICON,598,77518073,PRJNA1088414,SAMN40468688,Metagenome or environmental,48473483,FISABIO,2016,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958170,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,78_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,78_pre_16S,patient_78_pre_transplant,SRP495415
SRR28352955,AMPLICON,598,152738239,PRJNA1088414,SAMN40468571,Metagenome or environmental,114780318,FISABIO,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958169,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,12_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,12_post_16S,patient_12_post_transplant,SRP495415
SRR28352956,AMPLICON,598,105842108,PRJNA1088414,SAMN40468687,Metagenome or environmental,68316916,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958168,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,78_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,78_post_16S,patient_78_post_transplant,SRP495415
SRR28352957,AMPLICON,596,73318310,PRJNA1088414,SAMN40468686,Metagenome or environmental,43304269,FISABIO,2016,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958167,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,77_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,77_pre_16S,patient_77_pre_transplant,SRP495415
SRR28352958,AMPLICON,598,26998122,PRJNA1088414,SAMN40468685,Metagenome or environmental,16276123,FISABIO,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958166,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,77_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,77_post_16S,patient_77_post_transplant,SRP495415
SRR28352959,AMPLICON,579,61944039,PRJNA1088414,SAMN40468684,Metagenome or environmental,38476433,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958165,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,76_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,76_pre_16S,patient_76_pre_transplant,SRP495415
SRR28352960,AMPLICON,589,62021638,PRJNA1088414,SAMN40468683,Metagenome or environmental,38638605,FISABIO,2016,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958164,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,76_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,76_post_16S,patient_76_post_transplant,SRP495415
SRR28352961,AMPLICON,597,115672938,PRJNA1088414,SAMN40468682,Metagenome or environmental,72367803,FISABIO,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958163,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,75_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,75_pre_16S,patient_75_pre_transplant,SRP495415
SRR28352962,AMPLICON,598,93594153,PRJNA1088414,SAMN40468681,Metagenome or environmental,59200471,FISABIO,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958162,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,74_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,74_pre_16S,patient_74_pre_transplant,SRP495415
SRR28352963,AMPLICON,598,155755913,PRJNA1088414,SAMN40468680,Metagenome or environmental,112303400,FISABIO,2016,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958161,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,74_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,74_post_16S,patient_74_post_transplant,SRP495415
